order_id,customer_id,order_date,warehouse_id,order_status,shipment_status,payment_method,shipping_mode,session_id
24719,115782,08-09-2024,7778,Returned,Delivered,Net Banking,Same Day,SID-7iP3jpXRa9fD
24720,135006,"Nov 30, 2023",334,Delivered,In Transit,UPI,Same Day,SID-ilElBEIfQ8Uy
24721,136072,05/04/2025,2815,Delivered,Delivered,UPI,Same Day,SID-477z8edyDe51
24722,111712,23/08/2023,34,Pending,Packed,Cash on Delivery,Standard,SID-V5SDrGlENP1y
24723,160674,03-02-2025,7160,Cancelled,Not Shipped,Net Banking,Same Day,SID-JEVI7uvSqv5B
24724,170728,"Nov 09, 2023",8399,Pending,Not Shipped,Credit Card,Same Day,SID-hjBfLVPZi1em
24725,131419,2023-08-01,8365,Returned,Packed,Wallet,Express,SID-cUehuqNZqS5H
24726,164370,2025-01-29,2448,Pending,Packed,UPI,Express,SID-NLmOBXziSzza
24727,145337,2025-03-05,7012,Pending,Not Shipped,Credit Card,Standard,SID-jn5rlK5krJaQ
24728,144079,12/10/2024,4001,Shipped,Not Shipped,UPI,Next Day,SID-5L81pmuEBQZc
24729,214427,13/05/2025,8516,Shipped,Returned,Wallet,Next Day,SID-Ls77E1ah3LoZ
24730,242151,10/06/2024,5350,Returned,Returned,Debit Card,Express,SID-WR91WzIhKG2c
24731,160543,"Oct 11, 2023",4344,Returned,In Transit,Net Banking,Same Day,SID-Zivk9rV9XkUM
24732,225302,2024-09-12,9785,Shipped,In Transit,UPI,Express,SID-1sgEoZ5LaQWZ
24733,166977,18/03/2023,8731,Pending,Packed,Wallet,Standard,SID-Ql2Icvv3cL40
24734,112496,"Jan 20, 2023",4298,Shipped,Delivered,Cash on Delivery,Same Day,SID-eq4IWriNx5qg
24735,243937,2024-02-28,4295,Returned,Packed,Wallet,Next Day,SID-yCWSb0yN2QeK
24736,103430,24/05/2024,4158,Pending,Returned,Wallet,Standard,SID-ucFY3qFNNBLf
24737,161297,2025-05-08,8405,Cancelled,Packed,Wallet,Standard,SID-hTl2MR5MvWJm
24738,139213,"May 22, 2023",6745,Returned,In Transit,Debit Card,Next Day,SID-cxyMfh4BvI7P
24739,243772,02-10-2023,3677,Returned,In Transit,Credit Card,Standard,SID-oAx9fupLumTX
24740,163765,17/08/2024,4584,Shipped,Returned,Wallet,Same Day,SID-jADpwhDpIGge
24741,243157,2025-01-30,7388,Pending,Delivered,Net Banking,Next Day,SID-DiG1V1W44bzy
24742,124532,"Jan 17, 2024",9887,Shipped,Not Shipped,Wallet,Express,SID-T6jt5VyKhhXs
24743,107972,"Dec 15, 2023",5882,Delivered,Not Shipped,Credit Card,Express,SID-pOY9UfVg6TQ9
24744,180267,2023-03-18,3268,Processing,Not Shipped,Cash on Delivery,Next Day,SID-wCpcln97vS4a
24745,122231,"May 23, 2023",3365,Processing,Packed,Net Banking,Express,SID-8Rdmeyuauc0S
24746,217757,01-16-2025,9297,Shipped,Returned,Debit Card,Same Day,SID-zDvj4LNndyN9
24747,133113,2024-06-23,945,Shipped,Delivered,Credit Card,Same Day,SID-ra2rrNuWYWaM
24748,214089,2025-04-03,3578,Returned,Not Shipped,Debit Card,Standard,SID-KisUP4zVc2WY
24749,205769,2024-11-16,6125,Returned,In Transit,Net Banking,Next Day,SID-jJdWv08LQJIy
24750,238856,"Jun 10, 2024",5757,Delivered,Packed,Credit Card,Express,SID-0iIB4UmOSrwN
24751,198094,15/09/2023,8914,Returned,In Transit,Wallet,Next Day,SID-Kh4XugblmGby
24752,230764,"Mar 10, 2024",4414,Returned,In Transit,UPI,Standard,SID-jOUaZvx2YlWC
24753,101370,2023-04-16,2956,Pending,Not Shipped,Debit Card,Next Day,SID-23afY4AhtMtc
24754,219892,2023-03-07,2032,Cancelled,Delivered,Cash on Delivery,Same Day,SID-1zZVgicBHBLq
24755,240738,15/10/2023,945,Returned,Packed,Debit Card,Same Day,SID-USzKn8BS3i1h
24756,223147,2024-02-17,8347,Shipped,Packed,Net Banking,Same Day,SID-f0OfIVzWY1rJ
24757,190618,10-11-2023,5659,Processing,In Transit,Debit Card,Express,SID-VE1KDl7fUQc7
24758,218476,04/07/2024,9485,Returned,Returned,Wallet,Standard,SID-tF222WxtI5wV
24759,243503,18/08/2024,460,Processing,In Transit,UPI,Next Day,SID-6JMrRJhCsmpb
24760,238000,2023-11-06,7577,Pending,Packed,Credit Card,Same Day,SID-p7H3QqgC2Y2m
24761,178719,2024-06-15,59,Pending,In Transit,Wallet,Same Day,SID-FH88uhlEOoDu
24762,222356,11-14-2024,4908,Delivered,Returned,UPI,Express,SID-3w9Xl1GKSnWe
24763,128617,01-08-2024,7960,Delivered,Packed,Credit Card,Express,SID-P3TzfsWLIzS6
24764,156062,02-19-2023,7127,Shipped,Delivered,Debit Card,Next Day,SID-aEmDRWdMzf6O
24765,101955,"May 01, 2025",9453,Delivered,Delivered,Net Banking,Next Day,SID-MJYdemgwmkUM
24766,116305,2023-04-30,6141,Returned,In Transit,UPI,Express,SID-NASOocI98fsc
24767,190170,"Oct 28, 2023",5300,Delivered,Packed,UPI,Express,SID-nsULvHw3dKF8
24768,197663,16/09/2024,10414,Processing,Delivered,Wallet,Same Day,SID-lgWZUvjAPAhr
24769,148239,11/09/2023,4842,Shipped,In Transit,Net Banking,Standard,SID-hq40A8j8AFQc
24770,116163,05/05/2023,3593,Shipped,Packed,UPI,Next Day,SID-hBeuS4bHlzDH
24771,144952,"May 19, 2024",3191,Pending,Returned,Cash on Delivery,Next Day,SID-EMMD74PUC43U
24772,176747,03-25-2025,9836,Shipped,Returned,Cash on Delivery,Express,SID-oFANmwuWJ18w
24773,248319,"Feb 01, 2023",3514,Cancelled,In Transit,UPI,Express,SID-zdZVRaGqffXu
24774,181290,15/08/2023,7958,Delivered,Returned,Debit Card,Standard,SID-T3BFbuRYoz76
24775,185905,03-14-2024,7761,Delivered,Not Shipped,Wallet,Standard,SID-pF9xNDPIylfe
24776,111902,"Apr 06, 2024",10062,Cancelled,Delivered,Debit Card,Standard,SID-dCaKn7KmZcjH
24777,223238,"Mar 13, 2024",9399,Cancelled,Not Shipped,Wallet,Same Day,SID-qXWxEDhcqbNL
24778,189867,"Oct 31, 2023",9279,Processing,Packed,UPI,Next Day,SID-SRSa6A776UvF
24779,176416,01-23-2025,3877,Returned,Delivered,UPI,Express,SID-gjL6KaH1wpTv
24780,185624,08-05-2023,7295,Pending,Packed,Wallet,Express,SID-c82OviUray94
24781,109805,08/06/2024,4488,Returned,Packed,UPI,Same Day,SID-zuxnRi9lGLhI
24782,111694,12-06-2024,6896,Shipped,Packed,Credit Card,Next Day,SID-Hz6vaJ2cVNxh
24783,201018,2023-03-04,5881,Delivered,In Transit,Credit Card,Next Day,SID-zl2KZNqgTizc
24784,172839,"Jan 26, 2023",7505,Shipped,Delivered,Cash on Delivery,Express,SID-WVDccnlGNKJE
24785,249245,"Apr 27, 2025",219,Cancelled,Not Shipped,Cash on Delivery,Standard,SID-UYuqEt0SSNBd
24786,241196,02-24-2023,4068,Cancelled,Not Shipped,Net Banking,Next Day,SID-GHReqDqwIXHB
24787,105800,"Sep 28, 2024",7403,Returned,Returned,Wallet,Express,SID-kg51l0gcLp5o
24788,177443,03/03/2025,7416,Shipped,Returned,Credit Card,Same Day,SID-huhmQsLzN33R
24789,148371,08/08/2023,2693,Returned,Packed,UPI,Next Day,SID-FrZ7A4jluFuk
24790,193898,"Apr 28, 2025",9002,Processing,Delivered,UPI,Next Day,SID-u3Vqkd3Q2FqV
24791,121146,14/10/2024,4970,Processing,Packed,Net Banking,Next Day,SID-OJVc71qwWf7r
24792,111396,01-20-2024,3849,Pending,Delivered,Debit Card,Express,SID-egTA3524cWeQ
24793,109858,12-25-2024,7058,Cancelled,Packed,UPI,Standard,SID-bFJ5kHL2v9P2
24794,210052,2024-10-27,3038,Delivered,In Transit,Debit Card,Standard,SID-wNB7lXyS85WH
24795,183848,2023-08-26,9283,Delivered,Packed,Cash on Delivery,Express,SID-thhFXzpR3Pgz
24796,210118,09-01-2024,4002,Returned,Packed,Debit Card,Express,SID-jj3JFQu6VnW3
24797,132587,2024-11-13,7831,Cancelled,In Transit,Credit Card,Standard,SID-WBkBtpMRDVe0
24798,191509,2023-02-06,3723,Shipped,Packed,Wallet,Express,SID-0DHYZElIZzSe
24799,122571,11-28-2024,1096,Pending,Returned,Debit Card,Standard,SID-AidA7NuhgsnP
24800,118187,01/04/2024,6950,Shipped,Returned,Net Banking,Standard,SID-ECC3q9mYFKw5
24801,213562,"Jun 07, 2024",8139,Shipped,Packed,Wallet,Standard,SID-QMv1VPKj9TSa
24802,100585,01-12-2023,4897,Returned,Returned,Wallet,Express,SID-n0m2VNG7UX7l
24803,112198,2023-07-11,9266,Processing,In Transit,Credit Card,Next Day,SID-eaSZjcJq6RMa
24804,216525,2025-04-07,3772,Returned,Returned,Debit Card,Express,SID-eUhOBg4KADic
24805,163523,11/03/2025,7250,Delivered,Not Shipped,Credit Card,Standard,SID-OtiL8IRM8Nos
24806,249792,03-31-2024,4386,Shipped,Delivered,Debit Card,Express,SID-uxVPvhuTRGUv
24807,216462,06-02-2024,6580,Pending,In Transit,Net Banking,Standard,SID-F8Pk06I5OoXN
24808,240087,07/10/2024,6264,Pending,Not Shipped,Credit Card,Express,SID-KWuEWlFxBTvl
24809,103344,15/06/2024,5442,Pending,Delivered,Wallet,Express,SID-cdVmMDHNQlog
24810,165602,2023-02-05,2861,Cancelled,Not Shipped,Net Banking,Next Day,SID-rPuzyULVmWXe
24811,134120,2024-05-29,3643,Processing,Packed,UPI,Next Day,SID-yx1vf2HS32ZA
24812,246032,2024-01-27,6257,Delivered,Returned,Wallet,Same Day,SID-rwuRYrbzsqbS
24813,101058,2025-01-05,3785,Processing,In Transit,Wallet,Express,SID-oYmuSDwfyfbU
24814,116351,20/05/2024,7247,Pending,Delivered,Credit Card,Next Day,SID-68f4AWrLiLUw
24815,247538,2023-08-12,969,Pending,In Transit,Net Banking,Express,SID-P47gS1cCGhYl
24816,122920,2024-12-08,6718,Returned,Delivered,Credit Card,Same Day,SID-xXtlagEss2UZ
24817,213258,03-18-2023,3162,Shipped,Returned,Debit Card,Standard,SID-Dua9ZTForfDf
24818,116590,09-26-2023,1981,Pending,Delivered,Wallet,Next Day,SID-FHTptrMqu7pG
24819,125085,"Oct 26, 2024",7391,Shipped,In Transit,Cash on Delivery,Next Day,SID-ieRvlMrT4VB9
24820,190603,"Aug 04, 2023",5872,Delivered,Returned,UPI,Express,SID-CwTHzrm7f7mP
24821,247813,16/02/2024,1410,Returned,Not Shipped,Wallet,Express,SID-hFQhwUpeXB0s
24822,161062,2024-08-19,1274,Cancelled,Not Shipped,Net Banking,Next Day,SID-tvNCmSqnurmM
24823,181222,2023-11-20,294,Delivered,Not Shipped,Net Banking,Express,SID-fZNtNybjj7vh
24824,242711,2024-09-14,4538,Shipped,Packed,Cash on Delivery,Express,SID-CHZAQLnpAj4V
24825,172998,04/01/2024,1736,Pending,Packed,UPI,Next Day,SID-YEWgGu7tECph
24826,163963,03-23-2025,7212,Cancelled,In Transit,Credit Card,Express,SID-wT3xSrF0Ncp2
24827,242598,"May 11, 2023",1172,Pending,Not Shipped,Credit Card,Same Day,SID-KIh5fTd2fB5S
24828,183087,2024-09-06,2143,Delivered,Packed,UPI,Standard,SID-zroKJylftEXH
24829,115876,10-15-2023,8290,Shipped,Packed,Cash on Delivery,Next Day,SID-ILKhcGRSZ4Ga
24830,187597,04/01/2024,8358,Returned,Packed,Cash on Delivery,Next Day,SID-o1yJsF2jdYFh
24831,156770,2025-05-21,9392,Cancelled,Packed,UPI,Same Day,SID-tIcrs2sWpMXV
24832,182262,01-18-2025,5520,Delivered,Returned,Net Banking,Standard,SID-VyocZn8ggfW0
24833,223067,"Jul 05, 2024",9829,Pending,In Transit,Net Banking,Standard,SID-NA0gMn9EunM9
24834,213180,"Jun 18, 2025",5635,Delivered,Packed,Debit Card,Express,SID-0IAL7DVuFnS5
24835,189939,18/04/2023,285,Shipped,Packed,Wallet,Express,SID-giGTJBwEPuE8
24836,211392,2024-05-31,282,Delivered,Returned,Wallet,Express,SID-tKPG93twuwk7
24837,111812,2023-10-04,8509,Shipped,Returned,UPI,Express,SID-76aWdy5SjBYx
24838,186991,26/09/2023,2019,Delivered,Delivered,Cash on Delivery,Next Day,SID-qGOX7vOHuwRd
24839,120494,07-05-2024,6056,Pending,In Transit,Wallet,Standard,SID-lEpn669AlGoy
24840,166232,09-17-2024,7694,Shipped,Packed,Wallet,Same Day,SID-P0pElNvPlRLa
24841,145705,31/03/2023,6646,Returned,Not Shipped,Cash on Delivery,Next Day,SID-khaQxOpfp3VF
24842,185927,2023-02-23,8435,Processing,Delivered,Net Banking,Next Day,SID-N5ip0SqveRoG
24843,192199,2023-09-27,9586,Shipped,In Transit,Credit Card,Express,SID-iJmVaTU2dJ1h
24844,123573,2025-05-12,5605,Pending,Delivered,UPI,Same Day,SID-aYbyZSdagVJW
24845,194318,08-16-2024,9528,Delivered,Delivered,Wallet,Same Day,SID-EmyIkEVT9qep
24846,227170,05-07-2023,8149,Cancelled,Packed,Debit Card,Express,SID-VVDGLrs06DdV
24847,229370,2025-03-01,3034,Returned,Returned,UPI,Next Day,SID-eRtChv8KtDfX
24848,112892,"Mar 29, 2025",3736,Processing,In Transit,Net Banking,Same Day,SID-vgivfANKq0J2
24849,118978,2025-01-09,3791,Pending,In Transit,UPI,Next Day,SID-BZik1wgGRcdy
24850,186156,09-16-2023,5033,Delivered,Returned,Wallet,Express,SID-VhYdtHFzSpkR
24851,138468,06-03-2024,7292,Cancelled,Returned,Credit Card,Same Day,SID-BkOjB5UXSVyg
24852,164647,2025-04-05,4576,Processing,Not Shipped,Wallet,Next Day,SID-Nv6jUC6GenQ8
24853,175492,"Mar 27, 2025",5529,Shipped,Returned,Net Banking,Next Day,SID-e0ItvNhfYxGp
24854,208561,2025-02-10,932,Pending,In Transit,UPI,Same Day,SID-DZS7We1WbXzZ
24855,133020,"Mar 09, 2025",2542,Shipped,Not Shipped,Debit Card,Next Day,SID-AbD0YgFWfkN4
24856,170327,"Oct 13, 2023",9915,Shipped,Not Shipped,UPI,Same Day,SID-wrjLpP9f3wPv
24857,221197,03-10-2025,6872,Shipped,In Transit,Wallet,Same Day,SID-7dZsInbAKTYH
24858,180262,"May 18, 2025",8344,Delivered,In Transit,Credit Card,Standard,SID-xYlBj7ZD9soz
24859,158963,2023-01-02,7768,Pending,Returned,Debit Card,Next Day,SID-zQb6rsyfBGbj
24860,176850,"Jun 11, 2023",4860,Returned,Returned,Net Banking,Next Day,SID-9TWB5XeImXYU
24861,132949,29/09/2024,5599,Delivered,Delivered,Credit Card,Same Day,SID-UKMEI7tvuL7g
24862,212951,2023-08-09,8159,Pending,Delivered,UPI,Standard,SID-19NqiVsAeh5i
24863,117025,"Feb 08, 2024",10027,Processing,Returned,Debit Card,Same Day,SID-eU0STVzjezjD
24864,153707,30/03/2024,2324,Processing,Returned,UPI,Express,SID-5S5b8aVmBUot
24865,165943,10-23-2023,5765,Processing,Packed,Net Banking,Same Day,SID-mvzW0AyeB28r
24866,142427,2023-10-20,83,Returned,Returned,Net Banking,Next Day,SID-N9ZrNBg6b9Oq
24867,107583,29/04/2025,413,Delivered,Not Shipped,Credit Card,Next Day,SID-2KwexBcSVQ8e
24868,249070,15/05/2025,1514,Cancelled,In Transit,Debit Card,Same Day,SID-soCO3pwXGLBM
24869,241901,10-24-2023,1501,Shipped,In Transit,Net Banking,Same Day,SID-O1n71My6aa8z
24870,247621,04-06-2025,3902,Cancelled,Returned,Cash on Delivery,Standard,SID-zggKrk4Ala1F
24871,188291,04-07-2024,8607,Delivered,Not Shipped,Debit Card,Express,SID-aVAzikHsg5eU
24872,167136,2023-02-09,189,Delivered,Returned,Wallet,Express,SID-5bWRyN9uW1hY
24873,147083,"May 25, 2024",4279,Pending,Not Shipped,Debit Card,Express,SID-Wk4qEp2CvSOO
24874,126782,01-28-2024,9695,Processing,In Transit,Cash on Delivery,Standard,SID-LWV0wkBFBCBc
24875,167170,05/03/2023,709,Shipped,Packed,Wallet,Next Day,SID-S6aXCRzpBLfM
24876,133204,02-25-2024,7029,Returned,Not Shipped,Credit Card,Standard,SID-Iak6X99oIz4K
24877,141041,"Jan 13, 2023",5228,Pending,Returned,Wallet,Standard,SID-dzIMKbY4M9nG
24878,158597,12-25-2024,5588,Delivered,Returned,Credit Card,Next Day,SID-baJvDLf0KxTt
24879,219445,"May 16, 2025",3795,Delivered,In Transit,Credit Card,Express,SID-Coj9uIOu2PHI
24880,209829,11/03/2025,3200,Cancelled,Delivered,Wallet,Express,SID-mNn2u87Ics2D
24881,169442,2025-03-23,5580,Processing,Returned,Credit Card,Next Day,SID-HhvcM8YZK59m
24882,128099,12/01/2025,1874,Pending,Not Shipped,UPI,Express,SID-My9YBsR76lsv
24883,249354,09-12-2024,4134,Shipped,Packed,UPI,Next Day,SID-fgPWxP9gFgqn
24884,178947,2023-10-08,9141,Delivered,In Transit,Wallet,Same Day,SID-EF5DEDoMj3dZ
24885,239736,2023-12-11,2312,Cancelled,In Transit,Debit Card,Next Day,SID-vhh5aBziTn85
24886,208983,2023-06-18,3904,Pending,Delivered,Debit Card,Same Day,SID-CLTPVu066Q6C
24887,150592,"Apr 19, 2024",7270,Delivered,Not Shipped,UPI,Express,SID-luHzR3FXja7m
24888,224111,"Jan 23, 2024",8627,Pending,Delivered,Wallet,Next Day,SID-70ALy1zQEcjN
24889,126341,10/02/2023,3977,Cancelled,Returned,Wallet,Express,SID-mOQxD9zs4wWr
24890,156070,2023-08-26,4071,Returned,Returned,Wallet,Same Day,SID-4SqARfgK2GaI
24891,191991,08-12-2023,6618,Returned,Packed,Net Banking,Express,SID-KZyw0ykVFCDN
24892,236504,21/04/2023,6752,Delivered,Returned,Net Banking,Express,SID-2dDqyBbdquxP
24893,248093,10-28-2023,9377,Pending,Not Shipped,UPI,Next Day,SID-nyEZHIsTKOWS
24894,244152,01/06/2025,3616,Shipped,Delivered,UPI,Next Day,SID-iC80WLuNqaWE
24895,142033,2025-04-06,463,Processing,In Transit,Wallet,Express,SID-hvLqzxjIymYY
24896,114777,22/10/2023,1871,Delivered,Packed,UPI,Same Day,SID-PGVLLMwGpgXJ
24897,229223,29/02/2024,607,Pending,In Transit,Cash on Delivery,Standard,SID-gQ6n545eg0yP
24898,174849,31/10/2024,5252,Processing,Delivered,Credit Card,Same Day,SID-lsUY88qrm1kN
24899,139310,26/08/2024,6106,Pending,Not Shipped,Wallet,Same Day,SID-wW4sOJIopN4k
24900,208254,06-23-2024,1660,Returned,Packed,Credit Card,Same Day,SID-zKuWMKkrYd5k
24901,145488,2024-09-04,2259,Delivered,Not Shipped,Credit Card,Next Day,SID-kz2LlHr5xVmd
24902,210510,13/08/2023,4793,Delivered,Not Shipped,Credit Card,Standard,SID-X4U8yb3VHziY
24903,222462,2023-06-27,6659,Returned,Delivered,Debit Card,Same Day,SID-GqouwhGs4hQB
24904,170462,31/07/2024,6313,Shipped,Returned,Net Banking,Next Day,SID-KGSzOW9yvPse
24905,183047,"Jan 14, 2024",5072,Pending,In Transit,Wallet,Same Day,SID-SX0O5TOyxonx
24906,121966,2023-09-21,1328,Processing,Not Shipped,Net Banking,Standard,SID-HEK0izOH4XMB
24907,186346,2024-12-07,311,Pending,In Transit,Cash on Delivery,Next Day,SID-fOogsBvBFqOI
24908,215342,2024-07-14,8624,Pending,Returned,Credit Card,Express,SID-61nlSI63xsQD
24909,170938,23/05/2024,2097,Shipped,In Transit,Debit Card,Express,SID-f14AUdNxbtfM
24910,132034,05/02/2024,6577,Cancelled,Returned,Credit Card,Standard,SID-yQHoKwcDH8aO
24911,237447,"Oct 30, 2024",9746,Cancelled,Packed,Debit Card,Express,SID-aLF3VjObSJvI
24912,227746,10/10/2024,7119,Returned,Not Shipped,Credit Card,Same Day,SID-axZ8BDILDNau
24913,154792,"Sep 27, 2024",3340,Delivered,Not Shipped,Wallet,Next Day,SID-U0VFZ7v7o6tg
24914,187513,2023-02-04,614,Pending,Returned,Cash on Delivery,Express,SID-sHH2wNRyrsXA
24915,155771,14/12/2024,6716,Delivered,In Transit,UPI,Next Day,SID-IlUBMxCe72i7
24916,185473,04-21-2023,8740,Cancelled,Returned,UPI,Same Day,SID-cwsjbaC2dmH7
24917,132040,"Nov 09, 2023",1820,Cancelled,Not Shipped,UPI,Express,SID-aQwDQy91Z5nZ
24918,132005,"Mar 03, 2023",8629, Processing ,In Transit,UPI,Same Day,SID-Zqb4KWO3GlFG
24919,226070,2024-02-15,2121,Pending,In Transit,UPI,Next Day,SID-e07VCZMe3rVG
24920,111931,16/01/2025,3190,Shipped,Delivered,Debit Card,Express,SID-MwBMEv57ZTr2
24921,145414,21/11/2023,8451,Processing,In Transit,UPI,Express,SID-CUyeRIiLmu46
24922,247060,"Mar 16, 2024",4686,Delivered,Delivered,Net Banking,Standard,SID-w0DOH3akuXH5
24923,242268,2024-11-26,8920,Processing,Delivered,UPI,Same Day,SID-SlmxUFTJEQ4i
24924,178093,07-27-2023,1247,Returned,Packed,Net Banking,Same Day,SID-2DCToLtGEepm
24925,182074,2024-04-23,9196,Cancelled,Delivered,UPI,Next Day,SID-j1XxFnzrY1mc
24926,196143,"Oct 09, 2023",9312,Processing,Delivered,Wallet,Express,SID-WcNeAPg0SZWS
24927,116235,2024-02-20,5006,Cancelled,In Transit,Debit Card,Next Day,SID-JcP78WtAKEB7
24928,238773,"Nov 24, 2024",2275,Shipped,Packed,Credit Card,Standard,SID-0aS3KbSTrFok
24929,186023,13/04/2025,9603,Returned,Delivered,Wallet,Standard,SID-3p8AOiip0mmG
24930,159557,2023-09-18,7984,Processing,Packed,Debit Card,Next Day,SID-MfKyiEDJpnaY
24931,181656,24/04/2025,1044,Returned,Packed,Cash on Delivery,Express,SID-yfHWbe46g7Xb
24932,155965,2025-04-10,4612,Delivered,Not Shipped,Wallet,Same Day,SID-dv6qpjrC2quq
24933,103256,2024-06-13,3327,Returned,Returned,Net Banking,Same Day,SID-JLsBUh1MaxaZ
24934,245349,28/07/2023,1882,Delivered,Packed,Cash on Delivery,Standard,SID-u8sqqZoLENB9
24935,232891,08/10/2023,4278,Delivered,In Transit,Net Banking,Express,SID-NOLLsISKs4Fn
24936,141331,28/02/2023,8011,Shipped,In Transit,Cash on Delivery,Standard,SID-fdouPD9FpGwz
24937,118937,"Sep 14, 2024",8860,Shipped,Returned,Net Banking,Express,SID-qLhJvcBp4R6Y
24938,163479,16/05/2023,4490,Cancelled,Returned,Net Banking,Express,SID-WL16NOTIZSGS
24939,150243,"Apr 27, 2023",5179,Shipped,Not Shipped,Wallet,Same Day,SID-d9kHpt6FipJo
24940,236177,2023-02-07,1752,Pending,Not Shipped,UPI,Same Day,SID-kiaOcvJ17j6o
24941,159007,01-10-2025,8947,Processing,In Transit,Cash on Delivery,Next Day,SID-pkYYqMx6u3wa
24942,111895,"Feb 13, 2025",1925,Processing,Packed,Net Banking,Next Day,SID-8rgSNtTl4WyN
24943,205794,25/08/2023,1383,Cancelled,In Transit,Debit Card,Same Day,SID-6ZjNxpHNow8A
24944,131697,2023-11-28,3755,Cancelled,Delivered,Cash on Delivery,Express,SID-MtytuxW4v8Ny
24945,173446,2023-03-19,2501,Processing,Packed,Net Banking,Express,SID-k6qaeDF9eYfx
24946,167144,2025-06-12,3194,Processing,Not Shipped,Cash on Delivery,Standard,SID-AwXFe60BegiR
24947,219228,27/03/2023,1417,Delivered,In Transit,Credit Card,Express,SID-6GeKnvolemtu
24948,143727,"Sep 05, 2023",9783,Shipped,Delivered,Credit Card,Next Day,SID-Te0LjTIhVk83
24949,188957,2023-08-31,1916,Delivered,Delivered,Wallet,Express,SID-E36dKCvemnmc
24950,115972,"Jan 05, 2025",2289,Returned,Packed,Cash on Delivery,Next Day,SID-yTswSrXZD6Ii
24951,109069,04-13-2025,1730,Returned,In Transit,UPI,Express,SID-UJjCKPcpJ9Mf
24952,170955,02/06/2025,2788,Returned,Delivered,Net Banking,Next Day,SID-YvVxw24ZbjM8
24953,126998,2023-01-03,7622,Returned,Delivered,Wallet,Next Day,SID-pJzLqxZZXQCu
24954,185175,06-19-2024,1529,Cancelled,Packed,Cash on Delivery,Next Day,SID-SpGprvyODEd5
24955,154470,2024-05-19,5124,Pending,Delivered,Credit Card,Express,SID-aEc2WeZKiGxh
24956,124259,2024-05-30,9793,Processing,Packed,Net Banking,Standard,SID-F16QK4cMOnph
24957,175240,2024-01-24,3174,Cancelled,Delivered,Debit Card,Standard,SID-0k79B8JeaUev
24958,136737,2024-08-13,4598,Delivered,Not Shipped,Wallet,Same Day,SID-iXJFJbznzqLJ
24959,220247,11-10-2023,3361,Shipped,Returned,Net Banking,Express,SID-MGBPs9yxbqZc
24960,109759,"Apr 19, 2024",4037,Shipped,Delivered,Cash on Delivery,Same Day,SID-AN4CJtsTXrhU
24961,179355,23/09/2023,4305,Processing,Packed,Net Banking,Next Day,SID-TVKlYQ049UVd
24962,205975,"Jan 27, 2025",6279,Delivered,Not Shipped,Credit Card,Same Day,SID-OXLefREDsHys
24963,155584,09-19-2027,8362,Delivered,Returned,Wallet,Same Day,SID-bSy16ek8wYIo
24964,207241,"May 24, 2025",37,Processing,Not Shipped,Debit Card,Same Day,SID-LrJmZvWzUv74
24965,159871,29/03/2023,7103,Shipped,Returned,Wallet,Express,SID-7egNLvfsFndg
24966,207426,"Oct 24, 2023",9506,Returned,Delivered,UPI,Same Day,SID-pf9i3Drjyfmv
24967,127439,05-13-2024,8590,Processing,Packed,Wallet,Standard,SID-8H3U3emtVNIo
24968,247772,"Apr 11, 2023",5082,Returned,Not Shipped,Credit Card,Next Day,SID-I0XHS4tlL3Nt
24969,127234,20/01/2024,45,Delivered,Packed,Net Banking,Express,SID-0NKa4CSMoEMP
24970,162466,31/07/2023,1718,Cancelled,In Transit,UPI,Next Day,SID-0oUT5oAmPXq7
24971,237458,15/01/2025,2717,Cancelled,Delivered,UPI,Next Day,SID-ZvrBEKzGmWCF
24972,158073,03-31-2023,7054,Processing,Delivered,Cash on Delivery,Same Day,SID-NOP0LpXgNtiC
24973,145476,05/02/2024,8015,Shipped,Returned,Debit Card,Standard,SID-pWn4Vpr1PCOr
24974,223930,27/01/2025,8205,Processing,Delivered,Credit Card,Same Day,SID-zmNMlfWBFTDX
24975,190161,01-28-2024,9200,Returned,Returned,UPI,Same Day,SID-cN38OkKQO653
24976,218895,04-02-2024,131,Processing,Returned,UPI,Standard,SID-Eh7fi3cyHFLN
24977,146785,2024-03-13,8674,Shipped,Not Shipped,Credit Card,Express,SID-OXR389kqCp3M
24978,233761,02-25-2023,3588,Pending,In Transit,Debit Card,Same Day,SID-cGFQ3SoxRvWc
24979,155485,01-07-2024,8391,Pending,Delivered,Credit Card,Same Day,SID-dGxKH9pDge72
24980,219292,2023-03-11,5712,Cancelled,In Transit,Debit Card,Next Day,SID-WhzEcifppXcI
24981,132923,"Dec 08, 2023",6261,Pending,Packed,Debit Card,Next Day,SID-xdnGKGr1TPOu
24982,242332,2024-06-30,6580,Processing,Not Shipped,Cash on Delivery,Standard,SID-O6lxm5Q5dMi4
24983,152642,29/07/2024,127,Delivered,Packed,Credit Card,Standard,SID-kbvIYZQwA1sr
24984,235780,20/02/2025,1602,Processing,Returned,Wallet,Standard,SID-Yx5vKbjXFmv6
