inventory_id,product_id,warehouse_id,stock_quantity,reserved_stock,damaged_stock,last_updated,remarks
26996,1217,7594,322.0,33,9,29/09/2024,RMK-KTEGA1
26997,12326,8742,452.0,60,18,27/03/2025,RMK-EL1OK8
26998,7818,3762,75.0,19,3,17/02/2025,RMK-WWLZZ6
26999,2917,4948,54.0,5,1,05-23-2023,RMK-FOCBU8
27000,10088,2993,28.0,3,0,04-17-2024,RMK-ZXT7T1
27001,3036,352,288.0,49,0,"Jul 08, 2023",RMK-UCF009
27002,107,6111,121.0,10,5,14/05/2024,RMK-1CUWDO
27003,11445,4156,281.0,40,7,"Oct 01, 2024",RMK-ZTDMIK
27004,4208,2898,298.0,19,9,15/03/2024,RMK-RLVG5B
27005,11464,4583,,,,19/01/2025,RMK-RDUII2
27006,10647,3041,404.0,45,1,02-24-2024,RMK-Y7LEJO
27007,946,5920,187.0,53,0,2025-01-10,RMK-CPT7RR
27008,4721,4059,461.0,80,14,06-07-2024,RMK-VK2WSL
27009,5322,3055,267.0,52,1,02-03-2024,RMK-6AX2KG
27010,12220,7018,344.0,86,7,02-05-2023,RMK-7NANV9
27011,7597,7558,342.0,58,12,2024-10-05,RMK-WFJIZJ
27012,9370,5533,291.0,17,6,"May 07, 2025",RMK-7U3XCF
27013,6850,1599,400.0,22,17,"Feb 16, 2025",RMK-75TAQT
27014,3036,6017,206.0,35,8,"Apr 04, 2023",RMK-71ZPK3
27015,6549,4214,324.0,82,11,2023-12-18,RMK-XYRNHO
27016,465,1722,456.0,53,4,23/02/2023,RMK-3RB27K
27017,744,1281,469.0,51,13,05-03-2025,RMK-023XD7
27018,11390,6654,171.0,15,1,12/01/2024,RMK-IWTAQ5
27019,5413,5633,179.0,15,6,03/04/2025,RMK-LW2S35
27020,9585,7919,63.0,8,3,02-05-2023,RMK-J6EFUM
27021,8889,5595,281.0,81,2,11-13-2023,RMK-TOHIMC
27022,9015,5909,480.0,134,21,27/07/2023,RMK-FBJX74
27023,10142,40,182.0,37,6,01-28-2024,RMK-FSJ3L7
27024,8880,2728,179.0,8,3,2023-04-08,RMK-CBEXN2
27025,11308,9573,84.0,11,4,2023-08-05,RMK-D0864I
27026,1216,7986,247.0,10,4,2024-06-20,RMK-2H1BSD
27027,7401,8295,76.0,19,0,04-28-2023,RMK-4WW8TJ
27028,2084,3027,358.0,26,4,2023-12-17,RMK-OUW92S
27029,1367,6942,445.0,79,14,03/02/2024,RMK-J2ONCJ
27030,4510,7933,402.0,8,13,"Aug 06, 2024",RMK-8SW0J4
27031,3302,4998,324.0,8,11,05-28-2024,RMK-PK51FO
27032,2722,8006,211.0,51,3,"Mar 13, 2025",RMK-9SVQ2B
27033,7330,8620,309.0,14,8,03-15-2024,RMK-4WZXT8
27034,3206,5709,463.0,124,7,03-03-2024,RMK-KE36BI
27035,4966,2313,246.0,1,8,11-08-2024,RMK-Y9QNVA
27036,5151,5374,16.0,1,0,"Feb 16, 2024",RMK-J8OAZB
27037,9901,1310,1.0,0,0,21/11/2024,RMK-4JDMA1
27038,6524,332,488.0,137,5,15/04/2023,RMK-400BQ6
27039,7999,4342,299.0,19,4,10/01/2025,RMK-CCIMK1
27040,10118,1159,329.0,0,5,15/11/2023,RMK-7JETDY
27041,11061,1676,,,,06-29-2023,RMK-IJQUVX
27042,10010,8060,168.0,11,7,2024-06-16,RMK-QCKSVW
27043,11945,6096,372.0,108,15,18/01/2023,RMK-3EG5WQ
27044,10970,4741,272.0,41,12,16/05/2023,RMK-IXJX5L
27045,6154,2900,22.0,4,1,05-17-2023,RMK-G3LKM9
27046,1333,6307,178.0,1,7,12-21-2024,RMK-OB1WRE
27047,11208,3654,75.0,19,2,2024-05-25,RMK-W9LWC7
27048,9265,937,477.0,40,19,"Jul 10, 2023",RMK-QPVC1C
27049,8855,7581,184.0,2,6,05/06/2023,RMK-F8RFV0
27050,2039,4405,370.0,36,13,10/03/2024,RMK-6QFG8S
27051,11096,8571,310.0,62,11,"Jun 01, 2025",RMK-N842FY
27052,8885,7951,135.0,36,4,16/05/2024,RMK-XNLP21
27053,5789,4243,33.0,8,0,11/04/2023,RMK-F5LTSY
27054,8525,3113,178.0,24,8,2024-05-10,RMK-PTX2WK
27055,3951,4751,-179.0,0,0,28/04/2024,RMK-3LF0CJ
27056,7287,5433,218.0,26,7,2023-10-02,RMK-SEKDUN
27057,2025,6093,478.0,129,17,12/12/2023,RMK-11TQEC
27058,846,774,233.0,16,0,12-17-2023,RMK-1IMXIG
27059,709,5578,317.0,22,4,11-03-2023,RMK-XZOD0B
27060,10659,5088,474.0,111,6,11-19-2023,RMK-UXXGIP
27061,6539,7985,171.0,12,4,05-14-2025,RMK-0740XI
27062,9786,2062,335.0,26,14,27/05/2025,RMK-IF96TL
27063,2976,5386,74.0,2,3,2024-11-06,RMK-KM6IXD
27064,1946,8315,48.0,9,1,25/12/2023,RMK-GIW83O
27065,11847,771,467.0,2,7,2024-05-01,RMK-4D2NP4
27066,8260,7115,214.0,18,5,11-24-2023,RMK-VNSIZT
27067,1397,4502,246.0,11,11,"Feb 03, 2024",RMK-AOJXT0
27068,6254,4130,278.0,13,6,24/03/2023,RMK-ANBU42
27069,972,9261,74.0,5,1,09-03-2024,RMK-0562T1
27070,593,6555,88.0,6,4,02-28-2025,RMK-LKXLFM
27071,8728,7147,8.0,2,0,02/12/2024,RMK-NUR5BN
27072,1858,7509,94.0,18,1,09/09/2023,RMK-HK0BY2
27073,10243,5520,435.0,25,0,12-27-2023,RMK-O6DKHN
27074,4174,8357,275.0,15,12,2025-04-14,RMK-Z4BXFE
27075,920,7437,410.0,69,17,02-09-2025,RMK-S9FK68
27076,9285,4286,147.0,44,5,04-14-2025,RMK-RHL8OL
27077,9730,3957,361.0,61,0,27/07/2024,RMK-NP7OAK
27078,296,9352,137.0,41,0,04-10-2023,RMK-VWLJSD
27079,8316,9308,,,,06/09/2023,RMK-GROJQ4
27080,197,18,237.0,13,4,"Jan 31, 2024",RMK-BILH0C
27081,481,3524,,,,2023-07-27,RMK-N7XM95
27082,7956,4414,19.0,2,0,2024-03-30,RMK-TPHLMW
27083,2070,749,51.0,9,2,04/09/2024,RMK-LJGL3M
27084,1121,4919,428.0,35,15,31/12/2023,RMK-51NDGI
27085,5082,9351,411.0,71,16,"Mar 27, 2025",RMK-NNX3GN
27086,12041,4619,462.0,32,3,2024-06-18,RMK-IOTPFK
27087,9755,8087,429.0,99,12,04-17-2023,RMK-1YAL3B
27088,3544,1418,284.0,21,9,11-21-2024,RMK-3M55GI
27089,7816,893,261.0,41,4,"Feb 12, 2023",RMK-4T6S4H
27090,9,9551,107.0,8,4,26/11/2023,RMK-87GB2P
27091,3610,1420,176.0,34,3,06-26-2024,RMK-GO61DH
27092,1031,682,245.0,5,3,2024-02-26,RMK-H5Y8VH
27093,557,7681,405.0,36,0,"Jul 28, 2024",RMK-4WHSM3
27094,5043,4163,235.0,55,10,"Aug 26, 2023",RMK-1WBBPO
27095,5412,5500,316.0,0,12,2024-07-02,RMK-3L69M8
27096,1306,8636,95.0,4,1,03-08-2025,RMK-CLWK4R
27097,6966,1244,488.0,33,20,15/08/2023,RMK-Y5JBHG
27098,1429,3442,115.0,25,5,04-04-2023,RMK-VFIACR
27099,11180,1770,322.0,45,11,2024-05-03,RMK-I8L6PC
27100,10176,5121,41.0,5,2,"Jan 02, 2024",RMK-GUJ82G
27101,1342,4387,314.0,15,12,12-18-2024,RMK-KJ4OH2
27102,5514,6269,45.0,5,1,21/12/2024,RMK-TI93JK
27103,12097,5340,99.0,29,2,2024-07-14,RMK-9TF4GR
27104,10450,51,136.0,7,5,15/12/2024,RMK-4CZDN4
27105,1166,9360,274.0,77,9,2024-10-19,RMK-T4OLHR
27106,12003,8753,,,,05-10-2023,RMK-XNT721
27107,6636,7054,8.0,0,0,08-22-2024,RMK-QZCGPF
27108,9114,9239,41.0,7,2,30/07/2024,RMK-O69WT2
27109,2959,3397,468.0,3,5,"Sep 29, 2023",RMK-O2BE5U
27110,9271,1105,16.0,0,0,28/12/2024,RMK-GUUWXK
27111,3819,2558,340.0,0,9,2024-02-26,RMK-DNRV41
27112,353,1655,159.0,9,6,24/06/2024,RMK-90EYMT
27113,10898,5333,393.0,114,3,"Jun 12, 2024",RMK-VSK38H
27114,4677,6861,381.0,48,6,02-17-2024,RMK-0N51YM
27115,5855,9197,380.0,1,3,19/06/2024,RMK-DDRIS1
27116,7766,7680,104.0,25,1,28/01/2024,RMK-5SQ7RG
27117,11418,5495,219.0,45,5,25/06/2023,RMK-2X9G2G
27118,6166,1272,201.0,15,0,03-11-2024,RMK-PTMFT1
27119,7504,5524,52.0,1,0,"Dec 20, 2023",RMK-LEVHD7
27120,4087,6527,256.0,49,4,2025-05-20,RMK-D4PFUW
27121,11434,6750,245.0,70,7,"Apr 02, 2024",RMK-B38S58
27122,5729,5982,257.0,26,7,2025-05-23,RMK-QYTPEP
27123,9239,5159,397.0,73,1,11/02/2025,RMK-5AULGF
27124,328,8204,133.0,37,1,"Jan 30, 2023",RMK-Z337LE
27125,1388,3629,33.0,2,0,2025-01-12,RMK-Z7QFT7
27126,7777,7299,125.0,27,1,08/08/2024,RMK-MMZ4JM
27127,2189,5035,31.0,4,0,2025-01-08,RMK-3K6QPS
27128,7690,7771,114.0,27,1,09-28-2024,RMK-TWO8Y0
27129,11912,3046,430.0,46,11,08-07-2023,RMK-JEVMF8
27130,9245,2704,211.0,32,4,10-08-2024,RMK-XGCEL8
27131,9995,8786,124.0,26,6,11/01/2023,RMK-UXXM9D
27132,433,995,28.0,4,1,11-04-2024,RMK-VA5OZG
27133,11300,8954,335.0,37,15,15/03/2023,RMK-Y3IHVK
27134,7451,2207,170.0,44,1,02/05/2025,RMK-UID8TM
27135,13,2644,289.0,51,13,"Jan 20, 2023",RMK-DFITYL
27136,2431,7751,20.0,5,0,"Feb 21, 2023",RMK-VVVWD3
27137,10607,9229,201.0,34,4,04-04-2023,RMK-KB24C8
27138,6544,5533,45.0,10,2,10/11/2024,RMK-INVLLU
27139,5425,839,8.0,0,0,05-14-2024,RMK-4481C3
27140,5699,2041,208.0,32,5,03-13-2023,RMK-WSUGEC
27141,8463,2301,13.0,2,0,2023-12-23,RMK-HMRPME
27142,1997,9298,171.0,13,6,02/04/2024,RMK-L8IC3R
27143,9840,765,122.0,21,3,"Jun 06, 2023",RMK-MRH9ZC
27144,4929,1394,72.0,6,0,02-13-2025,RMK-GCU4PR
27145,11157,4828,351.0,93,1,05-18-2023,RMK-NIMLC3
27146,12815,5861,385.0,63,11,05/08/2024,RMK-H70RWK
27147,2274,4344,352.0,21,17,2025-06-18,RMK-UK4F3M
27148,9376,4000,390.0,9,1,2023-05-08,RMK-09UUFC
27149,11134,3752,356.0,31,2,"Jan 03, 2023",RMK-F85HOP
27150,5951,7065,274.0,71,1,26/08/2023,RMK-B033I9
27151,5546,8101,274.0,41,9,29/08/2023,RMK-ECKS1F
27152,7034,6873,163.0,23,8,11/05/2023,RMK-DL2LBJ
27153,385,5435,337.0,53,2,06-11-2024,RMK-UVKP4Y
27154,1201,6617,447.0,14,21,23/07/2023,RMK-FY50D5
27155,4552,5147,265.0,66,12,"Jan 05, 2024",RMK-45W6D1
27156,11470,7424,428.0,87,17,06-21-2023,RMK-XCKZP0
27157,4807,3666,19.0,5,0,11-30-2024,RMK-Q6YXU0
27158,55,7856,471.0,129,13,05/11/2023,RMK-2S3PSF
27159,6059,1502,205.0,40,8,02/03/2025,RMK-XVN8C6
27160,1231,39,106.0,28,1,05-29-2023,RMK-L7AA6O
27161,344,8328,351.0,82,7,02-20-2023,RMK-SKGO87
27162,9977,3914,348.0,104,14,"Mar 27, 2025",RMK-6OAJNJ
27163,6046,7733,200.0,29,0,19/06/2025,RMK-2NP06J
27164,1933,7120,460.0,2,1,"Feb 15, 2025",RMK-GM2DE0
27165,6271,2498,104.0,5,0,2024-10-08,RMK-09K9QL
27166,651,8284,,,,02-25-2025,RMK-6WT7FL
27167,4998,7946,441.0,66,7,"Apr 12, 2023",RMK-918Y08
27168,591,7488,322.0,87,11,2025-03-08,RMK-UJ69K0
27169,1127,6805,311.0,23,14,18/01/2023,RMK-IJ5P64
27170,5982,7706,304.0,63,7,"Mar 30, 2024",RMK-E89KM4
27171,11580,5601,376.0,28,5,"Apr 16, 2024",RMK-JRWSS2
27172,10427,3715,96.0,21,4,"Feb 16, 2023",RMK-TELT74
27173,2243,4067,158.0,43,6,04-24-2024,RMK-JNMPFJ
27174,4999,5164,181.0,43,6,01/02/2024,RMK-XK6V1J
27175,11719,9648,318.0,95,3,10-06-2024,RMK-DNWTCF
27176,2143,7845,140.0,23,4,24/09/2024,RMK-OPL1VE
27177,753,974,382.0,61,1,02/04/2024,RMK-7C3ZJV
27178,3253,9715,98.0,23,0,"Oct 07, 2024",RMK-8LRCKH
27179,7285,4617,321.0,63,2,11-19-2024,RMK-J3GWI0
27180,4842,6110,413.0,4,6,"Aug 25, 2023",RMK-T89UQJ
27181,817,9124,397.0,46,16,13/06/2023,RMK-9L7ZRX
27182,3677,3786,437.0,29,2,"Apr 16, 2024",RMK-SIDB6Y
27183,8151,3360,87.0,24,3,2025-03-05,RMK-KYFZYG
27184,8248,742,344.0,96,14,05/08/2024,RMK-QM236D
27185,11628,8900,391.0,74,7,2024-09-17,RMK-GDP5PO
27186,5457,782,114.0,24,4,09-15-2023,RMK-2NHN04
27187,2999,3513,474.0,14,0,17/04/2024,RMK-QD4RM1
27188,9649,2487,208.0,41,1,27/04/2025,RMK-RTX27P
27189,12067,2828,16.0,2,0,2023-10-25,RMK-U3BMI3
27190,5496,398,17.0,2,0,"Feb 06, 2024",RMK-MCSP3R
27191,9899,2913,289.0,0,8,03-01-2023,RMK-OSKSFF
27192,7440,6175,402.0,47,12,"May 15, 2025",RMK-334UML
27193,7781,7445,231.0,9,5,"Sep 18, 2024",RMK-89OC0U
27194,8503,5163,258.0,19,7,29/11/2024,RMK-G2RGFR
27195,9457,5298,301.0,42,9,2023-01-01,RMK-JC3PZL
27196,10239,4312,321.0,80,16,26/04/2023,RMK-PIM8HV
27197,11442,8058,157.0,14,0,30/04/2024,RMK-MXLUV0
27198,2129,2274,51.0,6,2,06/02/2024,RMK-YRYU8H
27199,10887,4464,274.0,59,7,2024-06-27,RMK-F23HQM
27200,4552,4533,10.0,0,0,28/11/2023,RMK-4Q3KB2
27201,2530,1751,0.0,0,0,19/11/2024,RMK-NYMOM2
27202,454,7764,20.0,6,0,04-24-2024,RMK-KRKIHZ
27203,2515,9078,161.0,23,3,09-01-2023,RMK-4XRWSR
27204,9886,8615,346.0,38,3,2025-05-13,RMK-CHZQBA
27205,6085,5202,337.0,37,4,2023-03-23,RMK-G4M6CT
27206,9926,1215,272.0,59,8,01-22-2025,RMK-6L1B79
27207,9408,2895,202.0,52,3,"Oct 28, 2023",RMK-JVOTAG
27208,5048,7658,161.0,29,1,04/02/2023,RMK-XOSPD3
27209,8460,7443,331.0,65,12,2023-05-28,RMK-TZ379O
27210,4862,3720,284.0,36,5,"Feb 07, 2025",RMK-R60B94
27211,9170,801,168.0,31,4,02/04/2024,RMK-XFGMRN
27212,2726,4201,274.0,82,0,"Feb 23, 2024",RMK-CM2V0R
27213,5328,1329,73.0,17,0,04-14-2025,RMK-RJYK9F
27214,4631,493,321.0,48,10,15/01/2025,RMK-9LFRH8
27215,8982,7935,397.0,11,9,03-03-2025,RMK-9VDI0R
27216,3668,5511,72.0,9,1,"Jul 24, 2024",RMK-I1SF07
27217,2596,8391,154.0,2,7,2024-07-12,RMK-R1GF0H
27218,8753,538,254.0,49,4,02-25-2023,RMK-CB4JEX
27219,5827,8841,417.0,75,18,12-14-2024,RMK-OA9NAZ
27220,11919,7743,260.0,68,3,2024-08-08,RMK-W2JH7H
27221,8177,7972,133.0,23,5,27/04/2024,RMK-5O2N9F
27222,331,146,170.0,23,0,2023-02-07,RMK-UD5NVW
27223,4927,3542,400.0,56,14,2024-09-14,RMK-ITQX1D
27224,5855,4097,353.0,13,14,01-04-2025,RMK-HZPVT4
27225,9739,521,,,,12-28-2023,RMK-DRL08E
27226,7021,5187,432.0,128,5,2023-10-15,RMK-Q0G3SM
27227,1859,3176,183.0,18,5,23/05/2025,RMK-KS17MP
27228,8139,9284,195.0,32,6,2024-04-10,RMK-5Y9HQG
27229,12208,5613,285.0,3,8,2025-05-05,RMK-A0K171
27230,3540,3798,205.0,51,0,26/02/2025,RMK-P2VLCC
27231,851,2972,346.0,81,3,"Jul 21, 2024",RMK-DLHEQQ
27232,5696,9321,207.0,50,9,"Jun 16, 2023",RMK-1K5JE3
27233,2998,4001,,,,2024-05-14,RMK-AQ69O1
27234,2536,713,321.0,10,8,2024-12-12,RMK-G8EPEO
27235,10976,2035,17.0,5,0,2024-02-17,RMK-9HKDWZ
27236,2310,5785,481.0,120,7,03/12/2023,RMK-Q010SC
27237,8165,5650,267.0,78,12,2023-12-01,RMK-BUHB5Z
27238,2894,4847,363.0,76,1,2023-07-24,RMK-7V7P7H
27239,10093,1524,290.0,50,2,23/02/2024,RMK-ES3R3N
27240,5626,5769,197.0,8,1,"Jun 15, 2025",RMK-EHUUOZ
27241,9030,910,200.0,48,0,2025-03-13,RMK-HHWC31
27242,1734,8359,437.0,39,11,07/02/2024,RMK-OEZ0TG
27243,7161,3972,340.0,53,4,15/10/2023,RMK-9MWN08
27244,2849,8831,462.0,109,22,2023-01-30,RMK-CG2I8G
27245,879,4200,385.0,110,11,"Aug 22, 2023",RMK-UVNWNL
27246,7189,1369,429.0,119,0,2025-05-03,RMK-TTELMS
27247,5630,5933,155.0,21,7,"Aug 02, 2023",RMK-HPJU8S
27248,10410,6911,477.0,107,1,23/06/2023,RMK-OIWHBO
27249,2966,9611,361.0,43,12,2023-12-04,RMK-SY0PN1
27250,3584,1990,192.0,41,9,2024-01-10,RMK-U43OUL
27251,3821,8251,469.0,124,22,02-03-2024,RMK-0PTZWL
27252,4735,5382,292.0,42,11,05-18-2024,RMK-NJIY8B
27253,365,3539,240.0,35,11,06-01-2023,RMK-Y40LZW
27254,1817,7564,380.0,87,4,03-16-2025,RMK-N4EFVY
27255,2088,9436,276.0,79,8,2024-03-25,RMK-FP7KIG
27256,12078,7670,307.0,32,5,02-13-2024,RMK-IMOI9P
27257,2692,62,121.0,20,6,19/06/2023,RMK-9PHT8B
27258,10663,8976,238.0,59,7,29/05/2025,RMK-UFEX30
27259,2718,3028,56.0,2,0,12-03-2023,RMK-04VGCS
27260,8626,7984,404.0,21,16,"Jan 01, 2023",RMK-J7ZA54
27261,8487,9192,55.0,9,1,12-20-2024,RMK-2MRW3B
27262,12139,5120,208.0,10,5,05-30-2025,RMK-BB6C04
27263,3826,6094,194.0,24,4,06/09/2024,RMK-DVSTFB
27264,10270,9020,269.0,35,12,27/07/2023,RMK-KHAUEU
27265,5863,9387,458.0,69,3,"Jan 31, 2024",RMK-QN81CO
27266,11429,10005,481.0,142,18,2025-02-28,RMK-R6PIJC
27267,1072,640,167.0,2,4,21/09/2023,RMK-Z5KJXA
27268,7762,9971,453.0,60,14,06-03-2025,RMK-LUT7AW
27269,15,7583,102.0,8,3,04-14-2024,RMK-4SMIIX
27270,3291,9771,257.0,39,5,09-22-2024,RMK-5FW2M5
27271,5328,4099,497.0,97,18,01-18-2025,RMK-NR8M7L
27272,1095,6840,276.0,72,4,"Jan 31, 2024",RMK-3364W7
27273,5678,8841,455.0,9,20,2023-07-11,RMK-FEZHOM
27274,9369,4610,247.0,61,10,06/02/2024,RMK-ZC4G5P
27275,1693,9882,142.0,21,3,01-13-2023,RMK-828XH8
27276,8798,3188,,,,"Nov 02, 2024",RMK-PRRF1A
27277,3279,5239,175.0,25,4,"Oct 05, 2024",RMK-Q6RWYJ
27278,3867,7453,327.0,80,7,"Dec 18, 2023",RMK-9KGPCB
27279,1789,7761,311.0,86,1,2024-06-04,RMK-3H0O75
27280,10453,1096,423.0,35,1,08-26-2023,RMK-MDAPC1
27281,7161,9010,183.0,54,6,10/06/2023,RMK-WUIWTY
27282,8877,3874,323.0,72,6,02-28-2024,RMK-MJIJKN
27283,7177,7615,189.0,55,3,"Jul 02, 2024",RMK-6LS1MB
27284,3989,9159,364.0,90,3,15/08/2023,RMK-J2216D
27285,5570,539,144.0,2,4,"Feb 23, 2024",RMK-RRGCE2
27286,4389,8939,138.0,11,0,12/03/2025,RMK-X9C76X
27287,8231,5190,415.0,58,4,13/05/2025,RMK-C3U7NF
27288,3865,79,58.0,4,1,04-24-2025,RMK-IFH4GG
27289,10468,1211,143.0,38,7,11-06-2023,RMK-TDWGLH
27290,118,1809,154.0,29,2,16/02/2025,RMK-P3PE5W
27291,1513,3126,482.0,48,0,"Aug 15, 2024",RMK-1MXT7Q
27292,4810,5260,138.0,26,6,"Jun 15, 2025",RMK-43IU5D
27293,5946,997,315.0,81,13,"May 19, 2025",RMK-8Y46GW
27294,2626,7941,,,,12-04-2024,RMK-D47XP0
27295,12245,1943,263.0,15,0,01/07/2023,RMK-0SL4KQ
27296,11347,4437,98.0,24,2,2023-11-03,RMK-16T9NQ
27297,7316,4217,116.0,21,3,"Feb 15, 2025",RMK-1MGKWL
27298,9655,9798,78.0,14,1,"Mar 11, 2024",RMK-0ZIUAQ
27299,11787,3936,63.0,6,3,"Nov 20, 2024",RMK-NURIP9
27300,8758,7956,460.0,110,13,12/02/2023,RMK-FJI2P0
27301,4799,7318,413.0,48,20,2023-11-26,RMK-8404XS
27302,3862,5179,65.0,3,2,"Apr 12, 2023",RMK-OF72LN
27303,5272,9880,171.0,44,0,"Dec 30, 2024",RMK-SF94T0
27304,2569,2944,433.0,116,16,"Aug 12, 2024",RMK-MS9UXO
27305,11752,6821,486.0,22,16,2025-02-01,RMK-D70QUB
27306,668,1280,257.0,67,0,2023-05-05,RMK-AN22DR
27307,2552,3630,398.0,61,10,"Apr 20, 2025",RMK-KGN0D4
27308,2165,855,182.0,21,6,04/09/2024,RMK-UCN1QW
27309,7488,3547,408.0,54,14,2024-10-22,RMK-AJ63IA
27310,9389,6843,201.0,3,7,"Sep 05, 2023",RMK-4W6D95
27311,5951,7176,246.0,6,12,05-13-2023,RMK-NHX8T6
27312,2005,8837,8.0,0,0,2024-11-15,RMK-OCVBCR
27313,10134,87,455.0,60,4,"May 06, 2025",RMK-GV1HPK
27314,3856,1781,184.0,19,9,06-18-2025,RMK-5RU95P
27315,4818,5650,75.0,14,1,"Sep 19, 2024",RMK-7G5Z7W
27316,9384,4557,391.0,98,10,10-21-2024,RMK-RETVSD
27317,1461,2234,-162.0,0,0,27/02/2023,RMK-JWIAWO
27318,6110,5320,45.0,4,2,08/08/2024,RMK-GW373P
27319,12550,2454,289.0,31,13,02/02/2024,RMK-YJ2LH9
27320,12320,7622,3.0,0,0,26/04/2023,RMK-KP4GM4
27321,3214,8328,270.0,46,4,05-04-2023,RMK-2HH0W9
27322,549,4921,406.0,95,11,07/12/2024,RMK-U8UP94
27323,138,6304,120.0,5,1,05-16-2025,RMK-DWP28F
27324,10705,9719,100.0,1,0,01-01-2023,RMK-IAJE6J
27325,11215,3855,351.0,56,1,01-30-2023,RMK-R5797S
27326,6201,7705,378.0,84,16,16/09/2024,RMK-LN7PZS
27327,7809,1498,194.0,7,4,2024-06-08,RMK-SKP2NK
27328,10370,7286,165.0,45,4,12-08-2023,RMK-B4C5AB
27329,5331,10065,407.0,87,18,15/09/2024,RMK-492MGO
27330,4668,955,283.0,6,1,2023-12-28,RMK-V2O8SM
27331,8674,10065,347.0,86,5,"May 21, 2025",RMK-0US587
27332,9355,5198,464.0,101,11,"Mar 20, 2025",RMK-7WH0AV
27333,3997,1743,114.0,11,0,03-05-2024,RMK-CP84UV
27334,3568,6930,400.0,70,10,24/04/2025,RMK-POSZJ4
27335,8061,3047,157.0,5,1,31/01/2023,RMK-M196F4
27336,4572,4822,91.0,21,4,2023-09-10,RMK-L3WNXA
27337,1347,8716,417.0,5,16,02/10/2024,RMK-23Q1H5
27338,6134,4183,26.0,2,1,18/10/2023,RMK-4WIJZX
27339,11150,10100,151.0,4,2,"May 12, 2023",RMK-U64R80
27340,5335,3674,88.0,14,1,"Feb 13, 2023",RMK-O91VEV
27341,10201,1349,392.0,49,13,"Apr 27, 2024",RMK-I632IG
27342,11609,5719,472.0,100,8,08/02/2024,RMK-1UDDGL
27343,12277,6234,154.0,31,2,"Dec 18, 2024",RMK-GF8TP4
27344,12250,4571,16.0,1,0,07-12-2023,RMK-1VOPS2
27345,4383,4175,428.0,8,5,"Oct 06, 2023",RMK-3OZMMP
27346,6943,8886,304.0,90,4,2024-04-12,RMK-RRPACS
27347,8,1777,40.0,12,2,04-07-2024,RMK-KOS7WA
27348,4027,238,173.0,27,3,"Feb 27, 2023",RMK-ZD0LHS
27349,783,6184,223.0,7,8,07-18-2024,RMK-CLS1EN
27350,9197,7181,317.0,56,5,11/03/2023,RMK-AH7Z5W
27351,1473,7345,4.0,1,0,"Dec 19, 2024",RMK-61DPIK
27352,4244,3911,181.0,54,1,01-14-2025,RMK-SHH9MN
27353,4351,2853,276.0,27,1,2025-03-09,RMK-M80YKR
27354,8228,1058,172.0,48,5,2024-07-03,RMK-2ZQLYX
27355,10758,4335,500.0,128,7,"Aug 13, 2023",RMK-XQPJFG
27356,6085,6550,412.0,9,20,2024-10-31,RMK-EF96WF
27357,12249,2831,430.0,94,13,05-14-2025,RMK-KM2KT1
27358,9353,562,300.0,73,12,"Jun 13, 2023",RMK-BDH19Y
27359,7000,1754,418.0,100,7,25/12/2024,RMK-MQ62MH
27360,2340,731,182.0,27,1,10/05/2023,RMK-DHCY7L
27361,8237,5804,49.0,11,1,2025-04-01,RMK-Z221EC
27362,1807,2085,72.0,0,2,2023-09-27,RMK-AJGTJR
27363,381,9789,226.0,59,6,"Aug 15, 2024",RMK-MW28ZZ
27364,2263,6730,84.0,12,0,26/09/2024,RMK-7Q5ITZ
27365,1643,8791,129.0,17,0,2025-03-02,RMK-RTB2YF
27366,12012,9155,137.0,10,4,2024-11-28,RMK-HV5MHC
27367,5123,4057,479.0,21,4,2023-05-25,RMK-6L7W79
27368,4740,2145,264.0,67,0,"Feb 03, 2023",RMK-7MR3QC
27369,5505,6760,296.0,88,11,01-06-2025,RMK-3I8QE4
27370,4823,6659,310.0,64,15,"Feb 13, 2023",RMK-PNKWA3
27371,5321,6907,376.0,20,1,04/03/2023,RMK-BWZU6G
27372,6777,2642,140.0,3,3,09-13-2024,RMK-DVSX2M
27373,8003,1406,434.0,29,14,05-08-2025,RMK-7NFVCO
27374,309,2213,252.0,30,9,"Dec 24, 2023",RMK-QXX1OR
27375,10043,4489,169.0,26,8,2023-07-23,RMK-0DFGE5
27376,86,6332,117.0,13,5,17/12/2023,RMK-RL5PSD
27377,2919,6237,172.0,40,1,01-29-2024,RMK-KXZ5TX
27378,3774,859,49.0,13,0,2023-08-24,RMK-KKNDP1
27379,5379,307,396.0,42,16,"Jan 09, 2025",RMK-TFJ9W0
27380,3725,7036,364.0,17,8,2025-04-20,RMK-RUNBQS
27381,5650,33,54.0,2,2,"Feb 26, 2023",RMK-QKBWBF
27382,4852,9290,446.0,31,9,"May 22, 2025",RMK-H2QDMZ
27383,11329,1807,108.0,29,4,"May 05, 2024",RMK-R8APM7
27384,1633,3261,364.0,12,1,"Nov 12, 2024",RMK-OIJ15M
27385,9882,6403,48.0,5,2,2023-02-15,RMK-175BN5
27386,6124,1763,434.0,119,0,2023-02-09,RMK-ZWE4OJ
27387,10116,9314,447.0,8,3,2024-12-06,RMK-OE13BW
27388,10239,1124,414.0,2,18,03/03/2025,RMK-CK4NFF
27389,2589,5707,133.0,29,6,10/01/2024,RMK-YPQXZJ
27390,3924,4877,351.0,65,12,17/08/2024,RMK-SLSJHY
